Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage,# Kills,Notes
79,1:11:35,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,
79,1:11:35,Vax'ildan,Dexterity Save,23,13,,,,
79,1:11:39,Vex'ahlia,Dexterity Save,Unknown,Unknown,,,,
79,1:11:39,Vex'ahlia,Dexterity Save,27,17,,,,
79,1:15:38,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,1:15:38,Grog,Attack,19,10,,,,Bloodaxe Reckless GWM
79,1:15:56,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,1:15:56,Grog,Attack,26,17,,,,Bloodaxe Reckless GWM
79,1:16:03,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,1:16:03,Grog,Attack,22,13,,,,Bloodaxe Reckless GWM
79,1:16:23,Grog,Damage,36,,,36 (30 Slashing + 6 Necrotic) to Thordak,,
79,1:19:31,Scanlan,Cutting Words,3,,,,,
79,1:22:57,Scanlan,Perception,21,19,,,,
79,1:22:58,Keyleth,Perception,24,13,,,,
79,1:23:00,Percy,Perception,12,4,,,,
79,1:23:03,Vax'ildan,Perception,25,13,,,,
79,1:23:04,Grog,Perception,6,6,,,,
79,1:23:07,Vex'ahlia,Perception,16,3,,,,
79,1:24:27,Vex'ahlia,Attack,18,3,,,,Fenthras
79,1:24:47,Vex'ahlia,Attack,Unknown,Unknown,,,,Fenthras Poison Arrow
79,1:25:00,Vex'ahlia,Attack,25,10,,,,Fenthras
79,1:25:16,Vex'ahlia,Damage,30,,,30 (16 Piercing + 1 Lightning + 13 SA/HM) to Thordak,,
79,1:28:06,Vax'ildan,Attack,Unknown,Unknown,,,,Dragonslayer SA with DS
79,1:28:06,Vax'ildan,Attack,26,15,,,,Dragonslayer SA with DS
79,1:29:06,Vax'ildan,Damage,50,,,50 Slashing/Psychic/Radiant to Thordak,,
79,1:35:40,Scanlan,Spell Attack,24,13,,,,Bigby's Hand
79,1:36:21,Scanlan,Damage,41,,,41 to Fire Elemental 2,,
79,1:38:12,Scanlan,Damage,15,,,15 Lightning to Fire Elemental 2,,
79,1:39:29,Percy,Attack,25,12,,,,BN Piercing Shot
79,1:40:45,Percy,Attack,20,7,,,,BN Piercing Shot
79,1:40:55,Percy,Attack,15,2,,,,"BN Piercing Shot, no misfire"
79,1:41:23,Percy,Damage,13,,,"13 Piercing to FE2, 6 (13/2) Piercing to Grog",,
79,1:42:04,Percy,Attack,32,19,,,,BN Torso Shot
79,1:42:19,Percy,Damage,20,,,20 Piercing to FE2,,
79,1:42:44,Percy,Healing,22,,,,,"Second Wind, 22 Healing to Percy"
79,1:47:39,Grog,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
79,1:47:39,Grog,Dexterity Save,17,15,,,,With advantage
79,1:48:42,Keyleth,Constitution Save,19,16,,,,
79,1:53:06,Keyleth,Damage,10,,,10 Force to FE2,1,Thunderwave
79,1:58:53,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,1:58:53,Vax'ildan,Attack,27,16,,,,Dragonslayer SA
79,2:01:20,Grog,Dexterity Save,Unknown,Unknown,,,,
79,2:01:20,Grog,Dexterity Save,21,19,,51 (102/2) Fire to Grog,,
79,2:01:24,Pike,Dexterity Save,10,10,,51 (102/2) Fire to Pike,,
79,2:01:35,Scanlan,Dexterity Save,9,9,,,,Bigby's Hand save
79,2:02:01,Pike,Constitution Save,20,19,,,,Beacon of Hope fades
79,2:04:23,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,2:04:23,Grog,Attack,29,15,,,,Bloodaxe thrown Reckless
79,2:04:45,Grog,Damage,30,,,30 Slashing to Thordak,,
79,2:05:19,Grog,Athletics,12,0,,,,Disregarded due to advantage
79,2:05:19,Grog,Athletics,19,7,,,,With advantage
79,2:06:02,Grog,Healing,10,,,,,"Second Wind, 10 Healing to Grog"
79,2:06:38,Vex'ahlia,Attack,Unknown,Unknown,,,,Fenthras Poison
79,2:06:53,Vex'ahlia,Attack,27,12,,,,Fenthras Poison
79,2:07:24,Vex'ahlia,Damage,23,,,23 (15 Piercing + 5 Lightning + 2 HM + 2 Dragon) to Thordak,,
79,2:08:22,Vex'ahlia,Attack,21,6,,,,Fenthras Dragonslaying
79,2:09:24,Vex'ahlia,Stealth,14,4,,,,
79,2:12:09,Vax'ildan,Attack,Nat20,20,,,,Dragonslayer SA with DS and HM
79,2:13:18,Vax'ildan,Damage,102,,,102 Slashing/Radiant/Dragon to Thordak,,
79,2:13:28,Vax'ildan,Attack,25,12,,,,Whisper
79,2:13:48,Vax'ildan,Damage,16,,,16 Slashing/Psychic to Thordak,,
79,2:16:24,Pike,Healing,10,,,,,10 Healing to Gilmore
79,2:17:44,Scanlan,Damage,23,,,11 (23/2) Lightning to Thordak,,
79,2:19:43,Scanlan,Spell Attack,23,2,,,,Bigby's Hand with War God's Blessing
79,2:30:32,Scanlan,Damage,36,,,36 Bludgeoning to Thordak,,
79,2:22:38,Percy,Attack,Unknown,Unknown,,,,BN Deadeye with Cabal's Ruin
79,2:22:38,Percy,Attack,27,14,,,,BN Deadeye with Cabal's Ruin
79,2:23:03,Percy,Damage,24,,,24 (22 Piercing + 2 Lightning) to Thordak,,
79,2:23:26,Percy,Attack,22,9,,,,BN
79,2:25:11,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,
79,2:25:11,Vax'ildan,Dexterity Save,18,8,,,,
79,2:27:13,Keyleth,Perception,25,14,,,,
79,2:29:37,Percy,Dexterity Save,11,5,,,,
79,2:30:12,Keyleth,Damage,21,,,21 to Percy,,
79,2:34:29,Grog,Attack,Unknown,Unknown,,,,Bloodaxe Thrown Reckless
79,2:34:29,Grog,Attack,31,17,,,,Bloodaxe Thrown Reckless
79,2:34:45,Grog,Damage,28,,,28 Slashing to Thordak,,
79,2:34:55,Grog,Athletics,Unknown,Unknown,,,,
79,2:34:55,Grog,Athletics,14,2,,,,
79,2:36:51,Scanlan,Cutting Words,1,,,,,
79,2:37:03,Scanlan,Dexterity Save,15,13,,50 (100/2) to Scanlan,,
79,2:37:08,Pike,Dexterity Save,8,8,,50 (100/2) to Pike,,
79,2:38:22,Grog,Attack,Unknown,Unknown,,,,Bloodaxe Reckless
79,2:38:22,Grog,Attack,29,15,,,,Bloodaxe Reckless
79,2:38:36,Grog,Damage,29,,,29 Slashing to Thordak,,
79,2:39:03,Scanlan,Constitution Save,18,16,,,,Bigby's Hand fades
79,2:43:43,Vex'ahlia,Attack,Unknown,Unknown,,,,Fenthras
79,2:43:51,Vex'ahlia,Attack,29,14,,,,Fenthras
79,2:44:05,Vex'ahlia,Damage,33,,,33 (14 Piercing + 4 Lightning + 15 SA/HM) to Thordak,,
79,2:44:53,Vex'ahlia,Attack,Unknown,Unknown,,,,Fenthras Dragonslaying
79,2:45:05,Vex'ahlia,Damage,37,,,37 (17 Piercing + 1 Lightning + 3 HM) to Thordak,,
79,2:46:14,Vex'ahlia,Damage,32,,,16 (32/2) to Thordak,,
79,2:48:43,Pike,Dexterity Save,17,17,,24 [20 Bludgeoning + 4 (8/2) Fire] to Pike,,
79,2:49:37,Grog,Attack,Nat20,20,,,,Bloodaxe Reckless (unrolled)
79,2:49:45,Pike,Attack,32,23,,,,Mace of Disruption with DS
79,2:50:36,Grog,Damage,47,,,47 Slashing/Necrotic to Thordak,,
79,2:50:51,Pike,Damage,19,,,19 Bludgeoning to Thordak,,
79,2:51:49,Vax'ildan,Attack,17,6,,,,Dragonslayer
79,2:51:54,Vax'ildan,Attack,24,11,,,,Whisper
79,2:51:58,Vax'ildan,Attack,22,11,,,,Dragonslayer
79,2:52:42,Vax'ildan,Damage,45,,,45 (9 + 4 Psychic + 27 SA + 5 HM) to Thordak,,
79,2:53:06,Vax'ildan,Damage,21,,,21 to Thordak,,
79,2:54:10,Vax'ildan,Damage,4,,,4 to Thordak (HM),,
79,2:55:09,Pike,Spell Attack,24,14,,,,Guiding Bolt
79,2:55:34,Pike,Damage,26,,,26 Radiant to Thordak,,
79,2:56:36,Pike,Healing,8,,,,,8 Healing to Jarett
79,2:58:26,Scanlan,Healing,24,,,,,"Superior Healing Potion, 24 Healing to Pike"
79,2:59:22,Scanlan,Spell Attack,23,12,,,,Bigby's Hand with War God's Blessing
79,3:00:12,Scanlan,Damage,27,,,27 Bludgeoning to Thordak,,
79,3:00:55,Percy,Healing,9,,,,,"Greater Healing Potion, 9 Healing to Percy"
79,3:01:20,Percy,Attack,23,10,,,,BN with Cabal's Ruin
79,3:02:18,Percy,Damage,21,,,21 to Thordak,,
79,3:02:34,Percy,Attack,Unknown,Unknown,,,,BN
79,3:04:31,Scanlan,Dexterity Save,Nat20,20,,,,
79,3:04:43,Percy,Dexterity Save,Unknown,Unknown,,,,Indomitable
79,3:04:43,Percy,Dexterity Save,9,3,,,,
79,3:04:48,Keyleth,Dexterity Save,5,3,,,,
79,3:04:49,Vex'ahlia,Dexterity Save,30,18,,,,
79,3:04:54,Pike,Dexterity Save,8,8,,,,
79,3:04:56,Grog,Dexterity Save,11,9,,,,
79,3:06:33,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,With Luck and Advantage
79,3:06:33,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,With Luck and Advantage
79,3:06:33,Vax'ildan,Dexterity Save,26,16,,,,With Luck and Advantage
79,3:10:08,Keyleth,Damage,48,,,24 (48/2) Lightning to Thordak,,Spire of Conflux Chain Lightning
79,3:13:42,Grog,Attack,Nat20,20,,,,Bloodaxe thrown Reckless
79,3:13:42,Grog,Attack,24,10,,,,Bloodaxe thrown Reckless
79,3:14:11,Grog,Damage,37,,,38 Slashing/Necrotic to Thordak,,
79,3:15:48,Vax'ildan,Strength Save,Unknown,Unknown,,,,Disregarded due to Luck
79,3:15:48,Vax'ildan,Strength Save,15,13,,,,With Luck
79,3:16:09,Vax'ildan,Acrobatics,25,10,,,,Possible RT use
79,3:18:16,Vax'ildan,Attack,24,12,,,,Dragonslayer
79,3:18:45,Vax'ildan,Attack,Nat20,20,,,,Whisper
79,3:19:13,Vax'ildan,Damage,21,,,21 to Thordak,,
79,3:19:50,Vax'ildan,Damage,31,,1,38 to Thordak,1,"Thordak dies, HDYWTDT"
79,3:21:52,Vax'ildan,Acrobatics,Unknown,Unknown,,,,Disregarded due to disadvantage
79,3:21:52,Vax'ildan,Acrobatics,25,10,,,,"With disadvantage, Possible RT use"
79,3:42:32,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,3:42:32,Grog,Attack,21,12,,,,Bloodaxe GWM Reckless
79,3:42:45,Grog,Damage,32,,,32 to Fire Giant,,
79,3:43:41,Pike,Spell Attack,17,7,,,,Guiding Bolt
79,3:44:37,Pike,Healing,6,,,,,6 Healing to Pike
79,3:45:12,Scanlan,Spell Attack,24,13,,,,Bigby's Hand
79,3:45:55,Scanlan,Damage,34,,,34 to FG,,
79,3:46:45,Scanlan,Healing,14,,,,,14 Healing to Scanlan
79,3:47:58,Percy,Attack,26,17,,,,Animus SS
79,3:48:13,Percy,Damage,25,,,25 (21 + 4 Psychic) to FG,,
79,3:48:26,Percy,Attack,21,12,,,,Animus SS
79,3:48:38,Percy,Damage,28,,,28 (27 + 1 Psychic) to FG,1,
79,3:55:42,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,3:55:42,Grog,Attack,19,10,,,,Bloodaxe Reckless GWM
79,3:55:53,Grog,Damage,36,,,36 to Wyvern 2,1,
79,4:00:52,Vax'ildan,Dexterity,Unknown,Unknown,,,,
79,4:00:52,Vax'ildan,Dexterity,28,18,,,,
79,4:01:30,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,4:01:30,Vax'ildan,Attack,23,9,,,,Whisper
79,4:01:36,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,4:01:36,Vax'ildan,Attack,19,8,,,,Dagger
79,4:01:40,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
79,4:01:40,Vax'ildan,Attack,29,15,,,,Whisper
79,4:02:12,Vax'ildan,Damage,15,,,15 to Raishan,,
79,4:02:33,Vax'ildan,Damage,9,,,9 to Raishan,,
79,4:07:05,Vex'ahlia,Attack,18,3,,,,Fenthras
79,4:07:11,Vex'ahlia,Attack,27,12,,,,Fenthras
79,4:07:16,Vex'ahlia,Attack,Nat1,1,,,,Fenthras
79,4:07:38,Vex'ahlia,Damage,15,,,15 to Raishan,,
79,4:09:06,Grog,Strength,18,11,,,,Disregarded due to advantage
79,4:09:06,Grog,Strength,25,18,,,1,"With advantage, Rider 2 is dead"
79,4:11:35,Vax'ildan,Perception,31,19,,,,
79,4:11:53,Vex'ahlia,Perception,27,14,,,,
79,4:11:55,Keyleth,Perception,25,14,,,,
79,4:14:39,Vax'ildan,Dexterity Save,25,15,,,,
79,4:14:43,Keyleth,Dexterity Save,22,19,,31 (62/2) Fire + 35 (70/2) Bludgeoning to Keyleth,,Against Meteor Swarm
79,4:14:47,Vex'ahlia,Dexterity Save,29,19,,31 (62/2) Fire + 35 (70/2) Bludgeoning to Vex,,Against Meteor Swarm
80,0:16:00,Keyleth,Dexterity Save,20,15,,9 (18/2) Fire to Keyleth,,
80,0:16:08,Vex'ahlia,Dexterity Save,17,5,,9 (18/2) Fire to Vex,,With advantage
80,0:16:08,Vex'ahlia,Dexterity Save,Unknown,Unknown,,9 (18/2) Fire to Vex,,Disregarded due to advantage
80,0:16:09,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
80,0:16:09,Vax'ildan,Dexterity Save,27,17,,,,With advantage
80,0:20:05,Keyleth,Perception,26,15,,,,
80,0:22:30,Vex'ahlia,Healing,10,,,,,"Potion of Greater Healing, Vax heals 10 points"
80,0:23:44,Vex'ahlia,Perception,26,13,,,,
80,0:23:44,Vex'ahlia,Perception,26,13,,,,
80,0:25:32,Vex'ahlia,Healing,13,,,,,"Cure Wounds, Vex heals 13 points"
80,0:26:53,Vax'ildan,Attack,29,18,,,,Dragonslayer Longsword
80,2:27:14,Vax'ildan,Damage,26,,,26 to Egg 2,,
80,0:27:44,Vax'ildan,Attack,28,15,,,,Whisper
80,0:27:56,Vax'ildan,Damage,15,,,15 to Egg 2,,
80,0:34:15,Pike,Healing,21,,,,,"Cure Wounds to Grog, Grog heals 21 points"
80,0:34:55,Scanlan,Healing,5,,,,,"Potion of Common Healing, Scanlan heals 5 points"
80,0:39:25,Vex'ahlia,Constitution Save,11,9,,,,
80,0:42:54,Keyleth,Attack,15,9,,,,Elemental slam to Egg 2
80,0:42:54,Keyleth,Attack,15,9,,,,Elemental slam to Egg 2
80,0:43:21,Keyleth,Damage,18,,,18 Damage to Egg 2 (crushed),1,
80,0:54:37,Scanlan,Healing,12,,,,,"Healing Word, Scanlan heals 12 points"
80,0:56:11,Percy,Attack,26,17,,,,Animus Sharpshooter
80,0:56:19,Percy,Attack,14,5,,,,Animus Sharpshooter
80,0:56:27,Percy,Attack,16,7,,,,Animus Sharpshooter
80,0:56:48,Percy,Damage,27,,,27 (23 Piercing + 4 Psychic) to Egg 3,,
80,0:58:12,Grog,Dexterity Save,10,8,,,,
80,0:58:13,Scanlan,Dexterity Save,17,12,,,,
80,0:58:15,Percy,Dexterity Save,15,9,,,,
80,0:58:17,Pike,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
80,0:58:17,Pike,Dexterity Save,5,5,,,,With disadvantage
80,1:00:25,Vex'ahlia,Constitution Save,21,19,,57 Necrotic to Vex,,Vex is unconscious
80,1:00:28,Grog,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
80,1:00:28,Grog,Constitution Save,27,17,,28 (27/2) Necrotic to Grog,,With advantage
80,1:00:37,Pike,Constitution Save,Nat1,1,,57 Necrotic to Pike,,
80,1:05:01,Keyleth,Damage,26,,,26 Lightning to Raishan,,
80,1:06:02,Keyleth,Perception,23,12,,,,
80,1:09:38,Grog,Healing,32,,,,,"Superior Healing Potion, Vex heals 32 points, is conscious"
80,1:11:18,Vex'ahlia,Attack,19,4,,,,Fenthras
80,1:11:32,Vex'ahlia,Attack,28,13,,,,Fenthras
80,1:11:50,Vex'ahlia,Damage,20,,,20 (16 + 3 Lightning + 1 HM) to Raishan,,
80,1:13:47,Vax'ildan,Attack,Unknown,Unknown,,,,Dragonslayer Longsword
80,1:13:53,Vax'ildan,Attack,26,12,,,,Whisper
80,1:14:08,Vax'ildan,Damage,14,,,14 (10 + 4 Psychic) to Raishan,,
80,1:18:31,Pike,Damage,31,,,15 (31/2) Radiant/Fire to Raishan,,Flame Strike
80,1:19:33,Pike,Healing,7,,,,,"Healing Word, Pike heals 7 points"
80,1:22:06,Scanlan,Performance,30,14,,,,
80,1:24:03,Scanlan,Healing,8,,,,,"Healing Word to Pike, Pike heals 8 points"
80,1:24:40,Percy,Attack,24,10,,,,Animus
80,1:24:50,Percy,Damage,18,,,18 (13 Piercing + 5 Psychic) to Raishan,,
80,1:25:04,Percy,Attack,Unknown,Unknown,,,,Misfire
80,1:25:06,Percy,Damage,2,,,2 Psychic to Percy,,Animus Misfire
80,1:25:55,Percy,Attack,Nat20,20,,,,"Bad News, regains 1 Grit"
80,1:26:34,Percy,Damage,31,,,31 Damage to Raishan,,
80,1:27:29,Scanlan,Dexterity Save,Nat20,20,,6 (12/2) Fire to Scanlan,,
80,1:27:43),Grog,Dexterity Save,21,19,,6 (12/2) Fire to Grog,,
80,1:27:47,Vex'ahlia,Dexterity Save,20,8,,6 (12/2) Fire to Vex'ahlia,,
80,1:27:50,Pike,Dexterity Save,12,12,,12 Fire to Pike,,
80,1:31:02,Vax'ildan,Trajectory,17,17,,,,"Vax is unconscious, but not dissolving in lava"
80,1:33:36,Keyleth,Damage,21,,,10 (21/2) Lightning to Raishan,,
80,1:35:21,Vax'ildan,Death Save,Unknown,Unknown,,,,Disregarded due to advantage
80,1:35:21,Vax'ildan,Death Save,12,12,,,,Vax succeeds one death save
80,1:37:11,Scanlan,Counterspell,18,12,,,,Prismatic Spray fizzles- Raishan is livid
80,1:41:48,Grog,Attack,Nat20,20,,,,Bloodaxe Thrown Reckless GWM (adv not rolled)
80,1:42:35,Grog,Damage,48,,,48 Slashing/Necrotic to Raishan,,
80,1:43:25,Grog,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
80,1:43:25,Grog,Athletics,22,12,,,,Bloodaxe returned
80,1:46:40,Vex'ahlia,Healing,27,,,,,"Cure Wounds, Vax heals 27 points, is conscious"
80,1:48:02,Vex'ahlia,Healing,29,,,,,"Potion of Superior Healing, Vex heals 29 points"
80,1:48:34,Vax'ildan,Attack,17,4,,,,Thrown Whisper
80,1:48:37,Vax'ildan,Attack,22,11,,,,Thrown Flametongue
80,1:48:44,Vax'ildan,Damage,10,,,10 Piercing/Fire to Raishan,,
80,1:54:45,Pike,Healing,9,,,,,"Mass Healing Word; Grog, Vex, Vax, Scanlan, Percy & Pike
heal 9 points"
80,1:57:09,Scanlan,Damage,35,,,17 (35/2) Lightning to Raishan,,Lightning Bolt
80,1:58:37,Scanlan,Healing,9,,,,,"Healing Word (1st), Gilmore heals 9 points"
80,1:59:27,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
80,1:59:27,Percy,Attack,30,17,,,,Bad News Dead Eye
80,2:00:03,Percy,Damage,16,,,16 (10 Piercing + 6 Lightning) to Raishan,,With added Cabal's Ruin damage
80,2:00:37,Percy,Attack,18,5,,,,Bad News
80,2:02:02,Scanlan,Constitution Save,4,2,,,,Against Poison Cloud
80,2:02:03,Vex'ahlia,Constitution Save,14,12,,,,Against Poison Cloud
80,2:02:06,Vax'ildan,Constitution Save,18,18,,,,Against Poison Cloud
80,2:02:04,Pike,Constitution Save,14,13,,,,Against Poison Cloud
80,2:05:01,Scanlan,Constitution Save,9,7,,83 Poison to Scanlan,,Against Poison Breath
80,2:05:11,Vax'ildan,Constitution Save,16,16,,83 Poison to Vax,,"Against Poison Breath, Vax is unconscious"
80,2:05:12,Vex'ahlia,Constitution Save,14,12,,83 Poison to Vex,,"Against Poison Breath, Vex is unconscious"
80,2:11:28,Keyleth,Damage,38,,,95 Lightning [38 to Egg 4 + 38 to Egg 5 + 19 (38/2) to Raishan],,Chain Lightning (Spire of Conflux)
80,2:14:37,Vax'ildan,Constitution Save,Unknown,Unknown,,43 Cold to Vax'ildan,,"Against Cone of Cold, Vax'ildan is unconscious"
80,2:15:01,Scanlan,Constitution Save,11,9,,43 Cold to Scanlan,,"Against Cone of Cold, Scanlan is unconscious"
80,2:15:30,Pike,Constitution Save,5,4,,43 Cold to Pike,,"Against Cone of Cold, Pike is unconscious"
80,2:21:14,Grog,Healing,15,,,,,"Potion of Greater Healing, Pike heals 15 points, is conscious"
80,2:21:59,Vex'ahlia,Death Save,5,5,,,,Vex'ahlia is dead
80,2:22:31,Vax'ildan,Death Save,Unknown,Unknown,,,,Disregarded due to advantage
80,2:22:31,Vax'ildan,Death Save,Unknown,Unknown,,,,Vax'ildan succeeds a death save with advantage
80,2:29:23,Pike,Ressurection Roll,10,10,,,,"Revivify, Vex'ahlia is alive"
80,2:31:38,Pike,Healing,19,,,,,"Potion of Greater Healing, Pike heals 19 points"
80,2:32:35,Scanlan,Death Save,Unknown,Unknown,,,,Scanlan fails a death save
80,2:33:04,Percy,Attack,Unknown,Unknown,,,,"Bad News, Misfire"
80,2:33:40,Percy,Attack,23,12,,,,Retort
80,2:34:09,Percy,Damage,14,,,14 Piercing to Raishan,,
80,2:34:22,Percy,Attack,24,12,,,,Retort
80,2:34:27,Percy,Damage,16,,,16 Piercing to Raishan,,
80,2:36:00,Pike,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
80,2:36:00,Pike,Dexterity Save,8,8,,5 (10/2) Fire to Pike,,Against Magma Erupt with disadvantage
80,2:36:03,Vex'ahlia,Dexterity Save,Nat1,1,,5 (10/2) Fire to Vex'ahlia,,"Against Magma Erupt, Vex is unconscious"
80,2:36:21,Grog,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
80,2:36:21,Grog,Dexterity Save,19,17,,2 (10/2/2) Fire to Grog,,Against Magma Erupt with advantage
80,2:38:28,Grog,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
80,2:38:28,Grog,Constitution Save,24,14,,15 (30/2) Cold to Grog,,Against Cone of Cold with advantage
80,2:38:40,Pike,Constitution Save,11,10,,30 Cold to Pike,,"Against Cone of Cold, Pike is unconscious"
80,2:44:50,Keyleth,Athletics,Nat1,1,,53 Fire to Keyleth,,
80,2:47:35,Keyleth,Healing,10,,,,,"Healing Word (1st), Vax heals 10 points, is conscious"
80,2:49:46,Grog,Healing,12,,,,,"Potion of Greater Healing, Pike heals 12 points, is conscious"
80,2:50:44,Vex'ahlia,Death Save,Unknown,Unknown,,,,Vex'ahlia fails a death save
80,2:57:32,Pike,Resurrection Roll,13,13,,,,"Revivify, Scanlan is alive"
80,3:01:46,Keyleth,Investigation,8,6,,,,
80,3:01:55,Scanlan,Healing,Unknown,,,,,"Potion of Common Healing, Scanlan heals Unknown"
80,3:03:54,Keyleth,Healing,14,,,,,"Potion of Greater Healing, Keyleth heals 14 points"
80,3:05:45,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
80,3:05:45,Grog,Attack,28,19,,,,Bloodaxe GWM Reckless
80,3:06:03,Grog,Damage,39,,,39 to Egg 3,1,
80,3:08:44,Vex'ahlia,Healing,20,,,,,"Cure wounds (3rd), Vex heals 20 points"
81,0:14:32,Vex'ahlia,Perception,27,14,,,,
81,0:14:34,Vax'ildan,Perception,29,17,,,,
81,0:16:56,Vax'ildan,Stealth,28,13,,,,
81,0:17:00,Vex'ahlia,Stealth,12,2,,,,
81,0:26:22,Kashaw,Attack,Unknown,Unknown,,,,Knee
81,0:33:38,Scanlan,Intelligence,6,4,,,,
81,0:35:28,Scanlan,Constitution Save,8,6,,,,
81,0:35:36,Scanlan,Other,3,,,,,Suude effect
81,0:38:00,Vex'ahlia,Medicine,8,5,,,,
81,0:38:27,Kerrek,Medicine,6,6,,,,
81,0:38:53,Keyleth,Nature,30,19,,,,
81,0:39:51,Vex'ahlia,Healing,13,,,,,"Cure Wounds (2nd), Scanlan heals 13 points"
81,0:40:38,Keyleth,Investigation,15,13,,,,
81,0:41:11,Keyleth,Investigation,11,9,,,,
81,0:41:42,Vex'ahlia,Investigation,10,3,,,,
81,0:43:39,Scanlan,Deception,32,16,,,,
81,0:43:44,Keyleth,Insight,22,11,,,,
81,1:00:48,Kashaw,Healing,14,,,,,"Cure Wounds (2nd), Vex heals 14 points"
81,1:01:40,Vex'ahlia,Healing,12,,,,,"Cure Wounds (2nd), Vax heals 12 points"
81,1:01:43,Scanlan,Healing,Unknown,Unknown,,,,Potion of Common Healing
81,1:01:53,Percy,Tinkering,Unknown,Unknown,,,,Animus is fixed
81,1:01:56,Percy,Tinkering,Unknown,Unknown,,,,Bad News is fixed
81,1:03:06,Grog,Investigation,15,17,,,,
81,1:06:45,Grog,Intelligence,0,2,,,,
81,1:07:12,Grog,Strength,11,4,,,,
81,1:09:17,Vex'ahlia,Investigation,24,17,,,,
81,1:18:10,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
81,1:18:10,Grog,Attack,27,18,,,,Dancing Scimitar GWM Reckless
81,1:19:40,Grog,Damage,16,,,32 to Statue Bust,,Statue Bust shatters
81,1:19:50,Grog,Stealth,Nat1,1,,,,
81,1:20:26,Scanlan,Arcana,12,8,,,,
81,1:20:31,Percy,History,23,15,,,,
81,1:27:05,Keyleth,Arcana,5,3,,,,
81,1:29:09,Percy,Investigation,6,2,,,,
81,1:42:46,Keyleth,Investigation,10,8,,,,
81,2:13:24,Keyleth,Intelligence,5,3,,,,
81,2:15:11,Kerrek,Intelligence,18,18,,,,
81,2:19:25,Percy,History,Nat20,20,,,,
81,2:28:19,Vex'ahlia,History,Nat1,1,,,,
81,2:52:57,Vex'ahlia,Insight,25,17,,,,
81,2:53:00,Grog,Insight,4,4,,,,
81,3:08:17,Scanlan,Arcana,23,16,,,,
81,3:15:03,Kerrek,Religion,17,14,,,,
81,3:24:25,Vax'ildan,Sleight of Hand,26,16,,,,
81,3:24:35,Kerrek,Perception,Unknown,Unknown,,,,
81,3:26:05,Kerrek,Constitution Save,Nat1,1,,,,
82,0:29:17,Pike,Other,15,,,,,Heroes' Feast HP
82,0:32:45,Grog,Perception,13,13,,,,
82,0:40:53,Keyleth,Stealth,14,7,,,,
82,0:43:12,Grog,Investigation,9,11,,,,
82,0:44:20,Keyleth,Nature,21,10,,,,
82,0:44:33,Keyleth,Stealth,Nat20,20,,,,With Pass Without a Trace
82,0:44:55,Pike,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
82,0:44:55,Pike,Stealth,24,14,,,,With Pass Without a Trace with disadvantage
82,0:45:02,Percy,Stealth,33,17,,,,With Pass Without a Trace
82,0:45:04,Scanlan,Stealth,31,19,,,,With Pass Without a Trace
82,0:45:07,Grog,Stealth,13,1,,,,With Pass Without a Trace
82,0:45:17,Kerrek,Stealth,24,14,,,,With Pass Without a Trace
82,0:45:33,Vex'ahlia,Stealth,38,18,,,,With Pass Without a Trace
82,0:45:34,Vax'ildan,Stealth,Unknown,Unknown,,,,With Pass Without a Trace
82,0:48:00,Vex'ahlia,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
82,0:48:00,Vex'ahlia,Investigation,Nat20,20,,,,With advantage
82,0:48:36,Vex'ahlia,Investigation,11,4,,,,
82,0:52:23,Vex'ahlia,Investigation,26,19,,,,
82,0:52:24,Vax'ildan,Investigation,18,10,,,,
82,0:55:38,Keyleth,Nature,22,11,,,,
